Year,NetId,DistrictId,AgencyType,DistrictName,SchoolId,SchoolName,HSStatus,NumHSGrads,NumCollEnrolled,PctCollEnrolled,ACT_NumTested,MeanACT_Eng,MeanACT_Math,MeanACT_Read,MeanACT_Sci,MeanACT_Composite,ACT_PctCollReady_Eng,ACT_PctCollReady_Math,ACT_PctCollReady_Read,ACT_PctCollReady_Sci,ACT_PctCollReady_Composite,Totalpop,under24pct,TotalStudents,FrplStudents,FemaleStudents,AmInStudents,AsianStudents,HispanicStudents,BlackStudents,WhiteStudents,IslandStudents,MultiraceStudents,TchrRatio,GradRate5Yr,HSGrad4Yr_Overall_Numerator,HSGrad4Yr_Overall_Denominator,HSGrad4Yr_Overall_Rate,HSGrad4Yr_FreeReduced_Numerator,HSGrad4Yr_FreeReduced_Denominator,HSGrad4Yr_FreeReduced_Rate,HSGrad4Yr_AfricanAmerican_Numerator,HSGrad4Yr_AfricanAmerican_Denominator,HSGrad4Yr_AfricanAmerican_Rate,HSGrad4Yr_Hispanic_Numerator,HSGrad4Yr_Hispanic_Denominator,HSGrad4Yr_Hispanic_Rate,HSGrad4Yr_AmIn_Numerator,HSGrad4Yr_AmIn_Denominator,HSGrad4Yr_AmIn_Rate,HSGrad4Yr_Asian_Numerator,HSGrad4Yr_Asian_Denominator,HSGrad4Yr_Asian_Rate,HSGrad4Yr_White_Numerator,HSGrad4Yr_White_Denominator,HSGrad4Yr_White_Rate,HSGrad4Yr_Multirace_Numerator,HSGrad4Yr_Multirace_Denominator,HSGrad4Yr_Multirace_Rate,HSGrad4Yr_IEP_Numerator,HSGrad4Yr_IEP_Denominator,HSGrad4Yr_IEP_Rate,HSGrad4Yr_ELL_Numerator,HSGrad4Yr_ELL_Denominator,HSGrad4Yr_ELL_Rate,HSGrad4Yr_Migrant_Numerator,HSGrad4Yr_Migrant_Denominator,HSGrad4Yr_Migrant_Rate,HSGrad4Yr_Female_Numerator,HSGrad4Yr_Female_Denominator,HSGrad4Yr_Female_Rate,HSGrad4Yr_Male_Numerator,HSGrad4Yr_Male_Denominator,HSGrad4Yr_Male_Rate,HSGrad4Yr_Islander_Numerator,HSGrad4Yr_Islander_Denominator,HSGrad4Yr_Islander_Rate,HSGrad4Yr_Homeless_Numerator,HSGrad4Yr_Homeless_Denominator,HSGrad4Yr_Homeless_Rate,HSGrad4Yr_FosterCare_Numerator,HSGrad4Yr_FosterCare_Denominator,HSGrad4Yr_FosterCare_Rate,Gr4Math_NumEnrolled,Gr4Read_NumEnrolled,Gr8Math_NumEnrolled,Gr8Read_NumEnrolled,Gr4Math_NumFullAcadYear,Gr4Read_NumFullAcadYear,Gr8Math_NumFullAcadYear,Gr8Read_NumFullAcadYear,Gr4Math_NumTested,Gr4Read_NumTested,Gr8Math_NumTested,Gr8Read_NumTested,Gr4Math_PartRate,Gr4Read_PartRate,Gr8Math_PartRate,Gr8Read_PartRate,Gr4Math_NumNotProficient,Gr4Read_NumNotProficient,Gr8Math_NumNotProficient,Gr8Read_NumNotProficient,Gr4Math_NumProficient,Gr4Read_NumProficient,Gr8Math_NumProficient,Gr8Read_NumProficient,Gr4Math_PctProficient,Gr4Read_PctProficient,Gr8Math_PctProficient,Gr8Read_PctProficient
2018,,1926,1-Regular local school district that is NOT a component of a supervisory union,DURANT,19260109,,,,,,27,19.2,19.4,21,20.2,20.1,56,30,41,33,19,,,609,197,287,1,1,18,3,577,,9,12.45,,40,49,81.63,12,17,70.59,,,,,,,,,,,,,38,47,80.85,,,,,,,,,,,,,21,24,87.5,19,25,76,,,,,,,,,,,,,,,,,,40,40,60,60,,,,,12,14,13,14,28,26,47,46,70,65,78.3,76.7
2018,,1944,1-Regular local school district that is NOT a component of a supervisory union,EAGLE GROVE,19440109,,,,,,16,19.6,22.2,23.4,22.8,22.1,81,56,69,56,50,,,908,550,459,,2,258,8,622,,18,13.1,,48,56,85.71,26,31,83.87,,,,,,,,,,,,,41,47,87.23,,,,6,10,60,,,,,,,18,21,85.71,30,35,85.71,,,,,,,,,,,,,,,,,,63,63,52,52,,,,,16,18,13,13,47,45,39,39,74.6,71.4,75,75
2018,,1953,1-Regular local school district that is NOT a component of a supervisory union,EARLHAM,19530172,,,,,,15,21.5,21.6,23.8,22.9,22.5,67,40,67,47,40,,,611,141,265,,3,11,10,574,1,12,12.85,,56,56,100,14,14,100,,,,,,,,,,,,,51,51,100,,,,,,,,,,,,,23,23,100,33,33,100,,,,,,,,,,,,,,,,,,53,53,49,49,,,,,7,12,9,14,46,41,40,35,86.8,77.4,81.6,71.4
2018,,1963,1-Regular local school district that is NOT a component of a supervisory union,EAST BUCHANAN,19630109,,,,,,28,20,20.6,22.2,21.4,21.2,64,36,57,32,18,,,627,209,302,,1,14,1,594,,17,13.65,,49,50,98,12,13,92.31,,,,,,,,,,,,,47,48,97.92,,,,,,,,,,,,,26,27,96.3,23,23,100,,,,,,,,,,,,,,,,,,43,43,38,38,,,,,12,19,7,10,31,24,31,28,72.1,55.8,81.6,73.7
2018,,1965,1-Regular local school district that is NOT a component of a supervisory union,EAST CENTRAL COMMUNITY SCHOOL DISTRICT (1965),19650109,,,,,,25,18.8,19.8,19.7,21.4,20,56,36,28,36,20,,,626,167,291,,,22,7,587,2,8,14.97,,34,35,97.14,12,13,92.31,,,,,,,,,,,,,32,33,96.97,,,,,,,,,,,,,13,13,100,21,22,95.45,,,,,,,,,,,,,,,,,,29,30,40,40,,,,,6,9,7,7,23,21,33,33,79.3,70,82.5,82.5
2018,,1967,,EAST GREENE,19670109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,1968,1-Regular local school district that is NOT a component of a supervisory union,EAST MARSHALL,19680172,,,,,,37,20.7,21.4,22.5,21.8,21.8,81,49,62,49,30,,,587,300,270,1,2,30,3,534,1,16,9.73,,69,73,94.52,22,26,84.62,,,,,,,,,,,,,63,67,94.03,,,,,,,,,,,,,28,29,96.55,41,44,93.18,,,,,,,,,,,,,,,,,,60,61,62,62,,,,,8,12,7,10,52,49,55,52,86.7,80.3,88.7,83.9
2018,,1970,1-Regular local school district that is NOT a component of a supervisory union,EAST UNION,19700172,,,,,,17,20.3,18.5,21.4,20.9,20.4,71,12,47,41,12,,,557,253,260,,1,22,5,522,,7,13.27,,28,31,90.32,14,16,87.5,,,,,,,,,,,,,26,29,89.66,,,,,,,,,,,,,13,13,100,15,18,83.33,,,,,,,,,,,,,,,,,,43,43,39,39,,,,,11,10,15,20,32,33,24,19,74.4,76.7,61.5,48.7
2018,,1972,1-Regular local school district that is NOT a component of a supervisory union,EASTERN ALLAMAKEE,19720172,,,,,,11,20.7,22.1,22,22.1,21.9,73,55,55,64,36,,,347,122,161,3,1,6,4,327,1,5,13.36,,23,23,100,,,,,,,,,,,,,,,,22,22,100,,,,,,,,,,,,,,,,14,14,100,,,,,,,,,,,,,,,,,,24,24,32,32,,,,,2,1,4,3,22,23,28,29,91.7,95.8,87.5,90.6
2018,,1975,1-Regular local school district that is NOT a component of a supervisory union,RIVER VALLEY,19750109,,,,,,16,21.4,19.4,22.7,21.4,21.4,75,25,50,25,19,,,446,205,214,,3,10,,424,,9,11.85,,28,29,96.55,13,14,92.86,,,,,,,,,,,,,28,29,96.55,,,,,,,,,,,,,14,15,93.33,14,14,100,,,,,,,,,,,,,,,,,,30,30,29,29,,,,,9,8,7,8,21,22,22,21,70,73.3,75.9,72.4
2018,,1975,1-Regular local school district that is NOT a component of a supervisory union,RIVER VALLEY,19750118,,,,,,16,21.4,19.4,22.7,21.4,21.4,75,25,50,25,19,,,446,205,214,,3,10,,424,,9,11.85,,28,29,96.55,13,14,92.86,,,,,,,,,,,,,28,29,96.55,,,,,,,,,,,,,14,15,93.33,14,14,100,,,,,,,,,,,,,,,,,,30,30,29,29,,,,,9,8,7,8,21,22,22,21,70,73.3,75.9,72.4
2018,,1989,1-Regular local school district that is NOT a component of a supervisory union,EDGEWOOD-COLESBURG,19890172,,,,,,17,19.9,20.5,20.9,20.7,20.6,65,29,53,41,18,,,439,202,211,,2,11,2,417,,7,10.18,,37,40,92.5,13,16,81.25,,,,,,,,,,,,,37,40,92.5,,,,,,,,,,,,,18,19,94.74,19,21,90.48,,,,,,,,,,,,,,,,,,36,36,47,47,,,,,6,11,9,11,30,25,38,36,83.3,69.4,80.9,76.6
2018,,2007,1-Regular local school district that is NOT a component of a supervisory union,ELDORA-NEW PROVIDENCE,20070109,,,,,,26,21.3,20.7,22.6,21,21.7,69,46,65,42,31,,,658,286,296,2,5,37,3,585,,26,13.54,,57,61,93.44,23,27,85.19,,,,,,,,,,,,,52,55,94.55,,,,,,,,,,,,,26,26,100,31,35,88.57,,,,,,,,,,,,,,,,,,38,38,0,0,,,,,5,8,0,0,33,30,0,0,86.8,78.9,,
2018,,2016,,ELK HORN-KIMBALLTON,20160109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,2088,1-Regular local school district that is NOT a component of a supervisory union,EMMETSBURG,20880109,,,,,,33,21.2,21.5,22.5,21.7,21.9,73,48,45,33,27,,,745,308,360,5,7,44,9,667,,13,12.58,,55,62,88.71,27,34,79.41,,,,,,,,,,,,,51,57,89.47,,,,5,11,45.45,,,,,,,23,25,92,32,37,86.49,,,,,,,,,,,,,,,,,,45,46,54,54,,,,,12,16,16,18,33,30,38,36,73.3,65.2,70.4,66.7
2018,,2097,1-Regular local school district that is NOT a component of a supervisory union,ENGLISH VALLEYS,20970109,,,,,,13,21,21.3,23,22,22,85,38,54,62,23,,,507,189,251,1,1,23,4,471,,7,12.65,,22,25,88,9,12,75,,,,,,,,,,,,,22,24,91.67,,,,,,,,,,,,,15,17,88.24,,,,,,,,,,,,,,,,,,,,,25,25,42,42,,,,,8,11,15,7,17,14,27,35,68,56,64.3,83.3
2018,,2113,1-Regular local school district that is NOT a component of a supervisory union,ESSEX,21130172,,,,,,,,,,,,,,,,,,,206,110,106,1,,7,1,193,,4,9.63,,22,23,95.65,10,11,90.91,,,,,,,,,,,,,20,21,95.24,,,,,,,,,,,,,13,14,92.86,,,,,,,,,,,,,,,,,,,,,11,11,12,12,,,,,3,2,1,3,8,9,11,9,72.7,81.8,91.7,75
2018,,2124,1-Regular local school district that is NOT a component of a supervisory union,ESTHERVILLE LINCOLN,21240109,,,,,,44,20.5,19.3,22.2,21.8,21.1,68,25,55,41,23,,,1387,642,666,3,8,309,21,1016,,30,13.92,,89,95,93.68,38,44,86.36,,,,15,16,93.75,,,,,,,71,76,93.42,,,,9,11,81.82,,,,,,,41,43,95.35,48,52,92.31,,,,,,,,,,,,,,,,,,89,89,108,109,,,,,33,24,26,31,56,65,82,78,62.9,73,75.9,71.6
2018,,2151,1-Regular local school district that is NOT a component of a supervisory union,EXIRA,21510172,,,,,,13,21.8,21.2,21.4,22.5,21.8,92,38,38,46,15,,,439,163,217,,1,7,4,423,,4,11.96,,28,28,100,11,11,100,,,,,,,,,,,,,28,28,100,,,,,,,,,,,,,17,17,100,11,11,100,,,,,,,,,,,,,,,,,,24,24,24,24,,,,,7,5,11,10,17,19,13,14,70.8,79.2,54.2,58.3
2018,,2169,1-Regular local school district that is NOT a component of a supervisory union,FAIRFIELD,21690109,,,,,,64,20.8,21.5,22.7,21.5,21.8,67,52,59,39,34,,,1651,749,773,6,42,106,42,1421,1,33,14.77,,100,112,89.29,46,58,79.31,,,,,,,,,,,,,89,98,90.82,,,,,,,,,,,,,48,53,90.57,52,59,88.14,,,,,,,,,,,,,,,,,,0,0,102,102,,,,,0,0,20,16,0,0,82,86,,,80.4,84.3
2018,,2205,,FARRAGUT,22050172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,2295,1-Regular local school district that is NOT a component of a supervisory union,FOREST CITY,22950109,,,,,,54,22.9,22.6,24,23.6,23.4,85,63,67,52,35,,,1162,443,576,1,14,59,28,1026,2,32,13.46,,95,99,95.96,35,38,92.11,,,,,,,,,,,,,86,88,97.73,,,,22,23,95.65,,,,,,,42,43,97.67,53,56,94.64,,,,,,,,,,,,,,,,,,61,61,69,69,,,,,14,15,13,8,47,46,56,61,77,75.4,81.2,88.4
2018,,2295,1-Regular local school district that is NOT a component of a supervisory union,FOREST CITY,22950118,,,,,,54,22.9,22.6,24,23.6,23.4,85,63,67,52,35,,,1162,443,576,1,14,59,28,1026,2,32,13.46,,95,99,95.96,35,38,92.11,,,,,,,,,,,,,86,88,97.73,,,,22,23,95.65,,,,,,,42,43,97.67,53,56,94.64,,,,,,,,,,,,,,,,,,61,61,69,69,,,,,14,15,13,8,47,46,56,61,77,75.4,81.2,88.4
2018,,2313,1-Regular local school district that is NOT a component of a supervisory union,FORT DODGE,23130109,,,,,,79,21.6,20.2,21.9,21.9,21.6,81,30,46,44,22,,,4029,2277,1889,12,25,478,298,2930,4,282,15.27,,237,278,85.25,137,168,81.55,14,16,87.5,22,27,81.48,,,,,,,184,215,85.58,13,16,81.25,34,44,77.27,,,,,,,124,139,89.21,113,139,81.29,,,,,,,,,,,,,,,,,,262,262,241,241,,,,,126,95,104,90,136,167,137,151,51.9,63.7,56.8,62.7
2018,,2313,1-Regular local school district that is NOT a component of a supervisory union,FORT DODGE,23130156,,,,,,79,21.6,20.2,21.9,21.9,21.6,81,30,46,44,22,,,4029,2277,1889,12,25,478,298,2930,4,282,15.27,,237,278,85.25,137,168,81.55,14,16,87.5,22,27,81.48,,,,,,,184,215,85.58,13,16,81.25,34,44,77.27,,,,,,,124,139,89.21,113,139,81.29,,,,,,,,,,,,,,,,,,262,262,241,241,,,,,126,95,104,90,136,167,137,151,51.9,63.7,56.8,62.7
2018,,2322,1-Regular local school district that is NOT a component of a supervisory union,FORT MADISON,23220109,,,,,,57,20.4,20.3,21.9,22,21.2,74,37,58,47,30,,,2203,1014,1095,3,8,171,58,1837,4,122,16.06,,118,132,89.39,63,74,85.14,,,,12,14,85.71,,,,,,,100,112,89.29,,,,10,16,62.5,,,,,,,61,65,93.85,57,67,85.07,,,,,,,,,,,,,,,,,,112,112,124,125,,,,,37,19,44,27,75,93,80,98,67,83,64.5,78.4
2018,,2322,1-Regular local school district that is NOT a component of a supervisory union,FORT MADISON,23220127,,,,,,57,20.4,20.3,21.9,22,21.2,74,37,58,47,30,,,2203,1014,1095,3,8,171,58,1837,4,122,16.06,,118,132,89.39,63,74,85.14,,,,12,14,85.71,,,,,,,100,112,89.29,,,,10,16,62.5,,,,,,,61,65,93.85,57,67,85.07,,,,,,,,,,,,,,,,,,112,112,124,125,,,,,37,19,44,27,75,93,80,98,67,83,64.5,78.4
2018,,2369,1-Regular local school district that is NOT a component of a supervisory union,FREMONT-MILLS,23690172,,,,,,13,17.8,17.4,17.8,19,18.1,54,8,15,31,8,,,497,152,242,,,19,2,467,1,8,13.48,,25,27,92.59,11,13,84.62,,,,,,,,,,,,,24,26,92.31,,,,,,,,,,,,,11,12,91.67,14,15,93.33,,,,,,,,,,,,,,,,,,41,41,30,30,,,,,12,19,6,10,29,22,24,20,70.7,53.7,80,66.7
2018,,2376,1-Regular local school district that is NOT a component of a supervisory union,GALVA-HOLSTEIN,23760109,,,,,,29,22.4,20.6,23.1,21.9,22.2,79,38,66,45,31,,,479,143,206,1,2,38,6,429,,3,12.11,,51,52,98.08,23,23,100,,,,,,,,,,,,,44,45,97.78,,,,,,,,,,,,,29,29,100,22,23,95.65,,,,,,,,,,,,,,,,,,31,31,0,0,,,,,3,3,0,0,28,28,0,0,90.3,90.3,,
2018,,2403,1-Regular local school district that is NOT a component of a supervisory union,GARNER-HAYFIELD-VENTURA,24030109,,,,,,56,20.9,21.3,22,22.5,21.8,73,46,48,46,29,,,977,293,463,1,3,37,14,898,,24,12.18,,91,92,98.91,29,30,96.67,,,,,,,,,,,,,84,85,98.82,,,,,,,,,,,,,49,49,100,42,43,97.67,,,,,,,,,,,,,,,,,,74,74,69,69,,,,,11,14,23,12,63,60,46,57,85.1,81.1,66.7,82.6
2018,,2457,1-Regular local school district that is NOT a component of a supervisory union,GEORGE-LITTLE ROCK,24570172,,,,,,20,19.3,19.1,20.9,20.8,20.2,60,30,40,35,20,,,446,137,191,,6,22,1,402,11,4,12.15,,34,37,91.89,11,14,78.57,,,,,,,,,,,,,32,35,91.43,,,,,,,,,,,,,14,14,100,20,23,86.96,,,,,,,,,,,,,,,,,,18,18,27,27,,,,,5,4,10,8,13,14,17,19,72.2,77.8,63,70.4
2018,,2466,1-Regular local school district that is NOT a component of a supervisory union,GILBERT,24660172,,,,,,96,25.5,24.1,26.1,24.8,25.3,91,69,74,74,53,,,1528,100,736,4,79,71,12,1306,,56,16.33,,105,107,98.13,10,12,83.33,,,,,,,,,,,,,95,95,100,,,,,,,,,,,,,50,51,98.04,55,56,98.21,,,,,,,,,,,,,,,,,,108,108,114,114,,,,,3,12,12,15,105,96,102,99,97.2,88.9,89.5,86.8
2018,,2502,1-Regular local school district that is NOT a component of a supervisory union,GLADBROOK-REINBECK,25020172,,,,,,31,17.9,19.5,20.5,21.1,19.9,48,23,39,29,13,,,624,161,307,3,3,7,1,601,,9,13,,42,43,97.67,12,13,92.31,,,,,,,,,,,,,39,40,97.5,,,,,,,,,,,,,19,19,100,23,24,95.83,,,,,,,,,,,,,,,,,,31,31,28,28,,,,,3,7,0,1,28,24,28,27,90.3,77.4,100,96.4
2018,,2511,1-Regular local school district that is NOT a component of a supervisory union,GLENWOOD,25110109,,,,,,90,20.9,20.5,22.9,22.5,21.8,79,42,60,48,29,,,2099,756,1015,9,13,73,23,1952,1,28,16,,126,134,94.03,33,41,80.49,,,,,,,,,,,,,116,123,94.31,,,,,,,,,,,,,57,60,95,69,74,93.24,,,,,,,,,,,,,,,,,,156,157,131,131,,,,,29,28,10,15,127,129,121,116,81.4,82.2,92.4,88.5
2018,,2511,1-Regular local school district that is NOT a component of a supervisory union,GLENWOOD,25110114,,,,,,90,20.9,20.5,22.9,22.5,21.8,79,42,60,48,29,,,2099,756,1015,9,13,73,23,1952,1,28,16,,126,134,94.03,33,41,80.49,,,,,,,,,,,,,116,123,94.31,,,,,,,,,,,,,57,60,95,69,74,93.24,,,,,,,,,,,,,,,,,,156,157,131,131,,,,,29,28,10,15,127,129,121,116,81.4,82.2,92.4,88.5
2018,,2520,1-Regular local school district that is NOT a component of a supervisory union,GLIDDEN-RALSTON,25200172,,,,,,,,,,,,,,,,,,,303,79,147,,2,13,,287,,1,10.9,,17,17,100,,,,,,,,,,,,,,,,17,17,100,,,,,,,,,,,,,,,,11,11,100,,,,,,,,,,,,,,,,,,27,27,20,20,,,,,4,4,6,3,23,23,14,17,85.2,85.2,70,85
2018,,2556,1-Regular local school district that is NOT a component of a supervisory union,GRAETTINGER-TERRIL,25560172,,,,,,12,20.6,19.3,22.8,21.6,21.2,83,33,58,42,25,,,414,169,198,1,,24,,387,1,1,12.73,,15,17,88.24,,,,,,,,,,,,,,,,15,16,93.75,,,,,,,,,,,,,,,,8,10,80,,,,,,,,,,,,,,,,,,23,23,21,21,,,,,2,3,7,4,21,20,14,17,91.3,87,66.7,81
2018,,2664,,GREENE,26640172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,2673,1-Regular local school district that is NOT a component of a supervisory union,NODAWAY VALLEY,26730209,,,,,,17,21.4,21.6,20.9,22.1,21.7,65,47,41,41,29,,,670,300,352,4,2,24,5,613,,22,12.19,,32,34,94.12,12,13,92.31,,,,,,,,,,,,,30,32,93.75,,,,,,,,,,,,,16,16,100,16,18,88.89,,,,,,,,,,,,,,,,,,46,46,45,45,,,,,11,13,12,11,35,33,33,34,76.1,71.7,73.3,75.6
2018,,2682,1-Regular local school district that is NOT a component of a supervisory union,GMG,26820172,,,,,,11,20.5,22.1,21.7,23.3,22.2,73,64,45,64,36,,,287,216,139,1,3,17,5,259,2,,7.59,,30,30,100,,,,,,,,,,,,,,,,28,28,100,,,,,,,,,,,,,13,13,100,17,17,100,,,,,,,,,,,,,,,,,,41,41,41,41,,,,,7,12,9,11,34,29,32,30,82.9,70.7,78,73.2
2018,,2709,1-Regular local school district that is NOT a component of a supervisory union,GRINNELL-NEWBURG,27090109,,,,,,74,24.5,24.6,25.6,24.6,24.9,84,76,74,72,59,,,1709,495,833,7,20,57,31,1514,,80,14.84,,113,125,90.4,33,44,75,,,,,,,,,,,,,101,110,91.82,,,,12,16,75,,,,,,,52,59,88.14,61,66,92.42,,,,,,,,,,,,,,,,,,128,128,107,107,,,,,18,13,12,23,110,115,95,84,85.9,89.8,88.8,78.5
2018,,2718,1-Regular local school district that is NOT a component of a supervisory union,GRISWOLD,27180109,,,,,,31,21.5,19.1,22.9,20.7,21.1,74,29,55,29,16,,,542,190,273,,,22,2,513,,5,12.16,,44,46,95.65,20,21,95.24,,,,,,,,,,,,,42,44,95.45,,,,,,,,,,,,,24,25,96,20,21,95.24,,,,,,,,,,,,,,,,,,32,32,37,37,,,,,2,2,9,11,30,30,28,26,93.8,93.8,75.7,70.3
2018,,2727,1-Regular local school district that is NOT a component of a supervisory union,GRUNDY CENTER,27270109,,,,,,32,21.4,21.1,24,23.3,22.6,59,38,53,47,34,,,698,170,339,2,1,6,2,667,2,18,10.84,,48,49,97.96,21,21,100,,,,,,,,,,,,,47,48,97.92,,,,,,,,,,,,,18,18,100,30,31,96.77,,,,,,,,,,,,,,,,,,58,58,55,55,,,,,8,10,3,7,50,48,52,48,86.2,82.8,94.5,87.3
2018,,2727,1-Regular local school district that is NOT a component of a supervisory union,GRUNDY CENTER,27270118,,,,,,32,21.4,21.1,24,23.3,22.6,59,38,53,47,34,,,698,170,339,2,1,6,2,667,2,18,10.84,,48,49,97.96,21,21,100,,,,,,,,,,,,,47,48,97.92,,,,,,,,,,,,,18,18,100,30,31,96.77,,,,,,,,,,,,,,,,,,58,58,55,55,,,,,8,10,3,7,50,48,52,48,86.2,82.8,94.5,87.3
2018,,2754,1-Regular local school district that is NOT a component of a supervisory union,GUTHRIE CENTER,27540109,,,,,,30,22,21.6,22.1,22.9,22.3,77,33,50,50,23,,,475,178,225,1,2,26,3,436,,7,9.44,,54,56,96.43,24,25,96,,,,,,,,,,,,,54,55,98.18,,,,,,,,,,,,,25,26,96.15,29,30,96.67,,,,,,,,,,,,,,,,,,30,30,0,0,,,,,2,5,0,0,28,25,0,0,93.3,83.3,,
2018,,2763,1-Regular local school district that is NOT a component of a supervisory union,CLAYTON RIDGE,27630172,,,,,,40,20.4,20.2,22.5,21,21.2,68,45,60,38,18,,,608,299,279,4,1,23,1,571,1,7,12.3,,81,98,82.65,33,44,75,,,,9,10,90,,,,,,,69,82,84.15,,,,9,12,75,,,,,,,45,52,86.54,36,46,78.26,,,,,,,,,,,,,,,,,,37,37,44,44,,,,,6,13,12,11,31,24,32,33,83.8,64.9,72.7,75
2018,,2766,1-Regular local school district that is NOT a component of a supervisory union,H-L-V,27660172,,,,,,12,18.8,18.9,20.9,19,19.4,67,25,58,17,17,,,363,62,173,,,9,4,344,,6,15.96,,20,22,90.91,,,,,,,,,,,,,,,,18,20,90,,,,,,,,,,,,,11,12,91.67,9,10,90,,,,,,,,,,,,,,,,,,25,25,20,20,,,,,4,7,3,4,21,18,17,16,84,72,85,80
2018,,2772,1-Regular local school district that is NOT a component of a supervisory union,HAMBURG,27720172,,,,,,,,,,,,,,,,,,,250,95,111,,2,18,1,223,,6,14.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,13,13,,,,,1,2,2,4,13,12,11,9,92.9,85.7,84.6,69.2
2018,,2781,1-Regular local school district that is NOT a component of a supervisory union,HAMPTON-DUMONT,27810109,,,,,,43,18.3,21.3,20.8,21.6,20.6,49,42,49,37,23,,,1258,686,600,11,7,485,18,725,1,11,12.38,,66,72,91.67,40,44,90.91,,,,21,26,80.77,,,,,,,43,44,97.73,,,,,,,,,,,,,40,44,90.91,26,28,92.86,,,,,,,,,,,,,,,,,,90,90,97,97,,,,,25,26,21,21,65,64,76,76,72.2,71.1,78.4,78.4
2018,,2826,1-Regular local school district that is NOT a component of a supervisory union,HARLAN,28260109,,,,,,101,20.8,21.9,22.1,21.8,21.8,65,50,53,43,32,,,1486,513,701,4,6,66,21,1375,2,12,15.16,,138,140,98.57,37,39,94.87,,,,,,,,,,,,,129,131,98.47,,,,16,16,100,,,,,,,64,65,98.46,74,75,98.67,,,,,,,,,,,,,,,,,,102,102,120,120,,,,,28,25,9,17,74,77,111,103,72.5,75.5,92.5,85.8
2018,,2826,1-Regular local school district that is NOT a component of a supervisory union,HARLAN,28260151,,,,,,101,20.8,21.9,22.1,21.8,21.8,65,50,53,43,32,,,1486,513,701,4,6,66,21,1375,2,12,15.16,,138,140,98.57,37,39,94.87,,,,,,,,,,,,,129,131,98.47,,,,16,16,100,,,,,,,64,65,98.46,74,75,98.67,,,,,,,,,,,,,,,,,,102,102,120,120,,,,,28,25,9,17,74,77,111,103,72.5,75.5,92.5,85.8
2018,,2834,1-Regular local school district that is NOT a component of a supervisory union,HARMONY,28340109,,,,,,,,,,,,,,,,,,,371,113,163,,1,2,1,358,,9,23.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,0,0,,,,,3,3,0,0,14,14,0,0,82.4,82.4,,
2018,,2846,1-Regular local school district that is NOT a component of a supervisory union,HARRIS-LAKE PARK,28460109,,,,,,11,21.5,20.3,21.5,21.7,21.5,91,27,45,36,9,,,326,107,148,,,20,2,301,,3,12.1,,19,19,100,,,,,,,,,,,,,,,,19,19,100,,,,,,,,,,,,,,,,13,13,100,,,,,,,,,,,,,,,,,,15,15,23,23,,,,,0,3,5,6,15,12,18,17,100,80,78.3,73.9
2018,,2862,1-Regular local school district that is NOT a component of a supervisory union,HARTLEY-MELVIN-SANBORN,28620109,,,,,,15,17.5,19.6,19.2,20.1,19.2,33,33,40,20,13,,,667,279,314,3,,90,12,550,,12,12.05,,36,39,92.31,,,,,,,,,,,,,,,,33,36,91.67,,,,10,13,76.92,,,,,,,18,18,100,18,21,85.71,,,,,,,,,,,,,,,,,,38,38,32,32,,,,,6,11,4,4,32,27,28,28,84.2,71.1,87.5,87.5
2018,,2977,1-Regular local school district that is NOT a component of a supervisory union,HIGHLAND,29770109,,,,,,21,20.8,20.9,22.6,22.3,21.8,62,52,48,52,33,,,673,133,308,2,,48,2,612,,9,13.59,,41,44,93.18,17,20,85,,,,,,,,,,,,,34,37,91.89,,,,,,,,,,,,,17,18,94.44,24,26,92.31,,,,,,,,,,,,,,,,,,36,36,44,44,,,,,13,14,11,11,23,22,33,33,63.9,61.1,75,75
2018,,2988,1-Regular local school district that is NOT a component of a supervisory union,HINTON,29880109,,,,,,30,21.7,20.4,22.7,21.9,21.8,73,40,57,37,20,,,558,139,274,2,4,14,3,527,,8,10.62,,48,50,96,,,,,,,,,,,,,,,,45,47,95.74,,,,,,,,,,,,,24,25,96,24,25,96,,,,,,,,,,,,,,,,,,48,48,0,0,,,,,6,6,0,0,42,42,0,0,87.5,87.5,,
